item_key,item_name,item_subaccount,item_account,item_group,item_class,item_sign,item_periodicity
221000,CONTRATOS DE FUTUROS ¿ DE NEGOCIACION,0,10,2,2,1,Monthly
221005,DE MONEDAS,5,10,2,2,1,Monthly
221010,DE TASAS DE INTERES,10,10,2,2,1,Monthly
221015,DE TITULOS,15,10,2,2,1,Monthly
221020,DE INDICES,20,10,2,2,1,Monthly
221095,OTROS,95,10,2,2,1,Monthly
221500,SWAPS ¿ DE NEGOCIACION,0,15,2,2,1,Monthly
221505,DE MONEDAS,5,15,2,2,1,Monthly
221510,DE TASAS DE INTERES,10,15,2,2,1,Monthly
221595,OTROS,95,15,2,2,1,Monthly
222000,OPCIONES DE NEGOCIACION,0,20,2,2,1,Monthly
222005,VENTA CALLS DE MONEDAS,5,20,2,2,1,Monthly
222010,VENTA CALLS DE TASAS DE INTERES,10,20,2,2,1,Monthly
222015,VENTA CALLS DE TITULOS,15,20,2,2,1,Monthly
222020,VENTA CALLS DE INDICES,20,20,2,2,1,Monthly
222025,VENTA CALLS ¿ OTRAS,25,20,2,2,1,Monthly
222030,VENTA PUTS DE MONEDAS,30,20,2,2,1,Monthly
222035,VENTA PUTS DE TASAS DE INTERES,35,20,2,2,1,Monthly
222040,VENTA PUTS DE TITULOS,40,20,2,2,1,Monthly
222045,VENTA PUTS DE INDICES,45,20,2,2,1,Monthly
222050,VENTA PUTS ¿ OTRAS,50,20,2,2,1,Monthly
222500,CONTRATOS FORWARD - DE COBERTURA,0,25,2,2,1,Monthly
222505,DE MONEDAS (PESO/DOLAR),5,25,2,2,1,Monthly
222510,DE MONEDAS (DIFERENTES PESO/DOLAR),10,25,2,2,1,Monthly
222515,DE TASAS DE INTERES,15,25,2,2,1,Monthly
222520,DE TITULOS,20,25,2,2,1,Monthly
222595,OTROS,95,25,2,2,1,Monthly
223000,CONTRATOS DE FUTUROS ¿ DE COBERTURA,0,30,2,2,1,Monthly
223005,DE MONEDAS,5,30,2,2,1,Monthly
223010,DE INTERES,10,30,2,2,1,Monthly
223015,DE TITULOS,15,30,2,2,1,Monthly
223020,DE INDICES,20,30,2,2,1,Monthly
223095,OTROS,95,30,2,2,1,Monthly
223500,SWAPS ¿ DE COBERTURA,0,35,2,2,1,Monthly
223505,DE MONEDAS,5,35,2,2,1,Monthly
223510,DE TASAS DE INTERES,10,35,2,2,1,Monthly
223595,OTROS,95,35,2,2,1,Monthly
224000,OPCIONES DE COBERTURA,0,40,2,2,1,Monthly
224005,VENTA CALLS DE MONEDAS,5,40,2,2,1,Monthly
224010,VENTA CALLS DE TASAS DE INTERES,10,40,2,2,1,Monthly
224015,VENTA CALLS DE TITULOS,15,40,2,2,1,Monthly
224020,VENTA CALLS DE INDICES,20,40,2,2,1,Monthly
224025,VENTA CALLS ¿ OTRAS,25,40,2,2,1,Monthly
224030,VENTA PUTS DE MONEDAS,30,40,2,2,1,Monthly
224035,VENTA PUTS DE TASAS DE INTERES,35,40,2,2,1,Monthly
224040,VENTA PUTS DE TITULOS,40,40,2,2,1,Monthly
224045,VENTA PUTS DE INDICES,45,40,2,2,1,Monthly
224050,VENTA PUTS ¿ OTRAS,50,40,2,2,1,Monthly
224500,TITULOS DE INVERSION EN CIRCULACION,0,45,2,2,1,Monthly
224505,BONOS DE FOMENTO URBANO,5,45,2,2,1,Monthly
224506,DE GARANTIA GENERAL MENOR DE 18 MESES,6,45,2,2,1,Monthly
224507,BONOS DE GARANTIA GENERAL IGUAL O SUPERIOR A 18 MESES,7,45,2,2,1,Monthly
224508,BONOS OPCIONALMENTE CONVERTIBLES EN ACCIONES,8,45,2,2,1,Monthly
224509,BONOS OTROS MENOR DE 18 MESES,9,45,2,2,1,Monthly
224510,BONOS OTROS IGUAL O SUPERIOR A 18 MESES,10,45,2,2,1,Monthly
224511,BONOS HIPOTECARIOS,11,45,2,2,1,Monthly
224512,BONOS SUBORDINADOS,12,45,2,2,1,Monthly
224513,BONOS ORDINARIOS,13,45,2,2,1,Monthly
224515,CEDULAS HIPOTECARIAS,15,45,2,2,1,Monthly
224516,CEDULAS DE AHORRO Y VIVIENDA,16,45,2,2,1,Monthly
224517,PAPELES COMERCIALES,17,45,2,2,1,Monthly
224518,"TITULOS DE DESARROLLO AGROPECUARIO CLASE ""A""",18,45,2,2,1,Monthly
224519,"TITULOS DE DESARROLLO AGROPECUARIO CLASE ""B""",19,45,2,2,1,Monthly
224520,"TITULOS DE DESARROLLO AGROPECUARIO CLASE ""C""",20,45,2,2,1,Monthly
224521,TITULOS COLOCADOS EN PROCESO DE TITULARIZACION,21,45,2,2,1,Monthly
224522,TITULOS POR EMITIR EN PROCESOS DE TITULARIZACION,22,45,2,2,1,Monthly
224523,TITULOS AUTORIZADOS POR EMITIR PROCESOS DE TITULARIZACION,23,45,2,2,1,Monthly
224526,BONOS OBLIGATORIAMENTE CONVERTIBLES EN ACCIONES,26,45,2,2,1,Monthly
224527,ACCIONES PREFERENTES,27,45,2,2,1,Monthly
225000,OPERACIONES DE CONTADO,0,50,2,2,1,Monthly
225005,DERECHOS DE COMPRA SOBRE DIVISAS,5,50,2,2,1,Monthly
225010,DERECHOS DE VENTA SOBRE DIVISAS,10,50,2,2,1,Monthly
225015,DERECHOS DE COMPRA SOBRE TITULOS,15,50,2,2,1,Monthly
225020,DERECHOS DE VENTA SOBRE TITULOS,20,50,2,2,1,Monthly
225025,DERECHOS ¿ OTROS,25,50,2,2,1,Monthly
225030,OBLIGACIONES DE COMPRA SOBRE DIVISAS,30,50,2,2,1,Monthly
225035,OBLIGACIONES DE VENTA SOBRE DIVISAS,35,50,2,2,1,Monthly
225040,OBLIGACIONES DE COMPRA SOBRE TITULOS,40,50,2,2,1,Monthly
225045,OBLIGACIONES DE VENTA SOBRE TITULOS,45,50,2,2,1,Monthly
225095,OBLIGACIONES ¿ OTROS,95,50,2,2,1,Monthly
230000,APORTES DE CAPITAL,0,0,3,2,1,Monthly
235700,APORTES,0,57,3,2,1,Monthly
235705,APORTES SOCIALES,5,57,3,2,1,Monthly
235710,APORTES POR DEVOLVER,10,57,3,2,1,Monthly
240000,CREDITOS DE BANCOS Y OTRAS OBLIGACIONES FINANCIERAS,0,0,4,2,1,Monthly
240500,BANCO DE LA REPUBLICA,0,5,4,2,1,Monthly
240505,DESCUENTOS,5,5,4,2,1,Monthly
240510,CREDITOS DE CONVENIO,10,5,4,2,1,Monthly
240515,ENTIDADES FINANCIERAS EXTERIOR,15,5,4,2,1,Monthly
240520,ORGANISMOS INTERNACIONALES,20,5,4,2,1,Monthly
240525,APOYOS TRANSITORIOS DE LIQUIDEZ,25,5,4,2,1,Monthly
241000,BANCO DE COMERCIO EXTERIOR (BANCOLDEX),0,10,4,2,1,Monthly
241005,CREDITOS,5,10,4,2,1,Monthly
241010,DESCUENTOS,10,10,4,2,1,Monthly
241500,FONDOS DE GARANTIAS,0,15,4,2,1,Monthly
241505,PARA SU SOLIDEZ PATRIMONIAL,5,15,4,2,1,Monthly
241595,OTROS,95,15,4,2,1,Monthly
242000,FINAGRO,0,20,4,2,1,Monthly
242500,FINDETER,0,25,4,2,1,Monthly
243000,FINANCIERA ENERGETICA NACIONAL (FEN),0,30,4,2,1,Monthly
243005,FONDO DE DESARROLLO ELECTRICO,5,30,4,2,1,Monthly
243500,OTROS BANCOS Y ENTIDADES FINANCIERAS PAIS,0,35,4,2,1,Monthly
243505,CREDITOS,5,35,4,2,1,Monthly
243510,DESCUBIERTOS EN CUENTA CORRIENTE BANCARIA,10,35,4,2,1,Monthly
243515,CREDITOS HIPOTECARIOS,15,35,4,2,1,Monthly
243520,PAGARES,20,35,4,2,1,Monthly
243525,CARTAS DE CREDITO,25,35,4,2,1,Monthly
243530,ACEPTACIONES,30,35,4,2,1,Monthly
243555,CREDITOS ORDINARIOS,55,35,4,2,1,Monthly
243560,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),60,35,4,2,1,Monthly
244000,BANCOS EXTERIOR,0,40,4,2,1,Monthly
244005,CREDITOS,5,40,4,2,1,Monthly
244010,SOBREGIROS,10,40,4,2,1,Monthly
244015,PAGARES,15,40,4,2,1,Monthly
244020,CARTAS DE CREDITO,20,40,4,2,1,Monthly
244025,ACEPTACIONES,25,40,4,2,1,Monthly
244030,FINANCIACION INVERSIONES EN EL EXTERIOR,30,40,4,2,1,Monthly
244035,ENTIDADES FINANCIERAS EXTERIOR,35,40,4,2,1,Monthly
244040,ORGANISMOS INTERNACIONALES,40,40,4,2,1,Monthly
244045,BANCO MUNDIAL,45,40,4,2,1,Monthly
244050,BANCO INTERAMERICANO DE DESARROLLO,50,40,4,2,1,Monthly
244055,CORPORACION ANDINA DE FOMENTO,55,40,4,2,1,Monthly
244095,OTROS,95,40,4,2,1,Monthly
244500,ORGANISMOS NACIONALES,0,45,4,2,1,Monthly
244505,FEDERACION NACIONAL DE CAFETEROS,5,45,4,2,1,Monthly
244595,OTROS,95,45,4,2,1,Monthly
249000,OTRAS OBLIGACIONES FINANCIERAS,0,90,4,2,1,Monthly
249005,PARTICULARES,5,90,4,2,1,Monthly
249010,GUBERNAMENTALES,10,90,4,2,1,Monthly
250000,CUENTAS POR PAGAR,0,0,5,2,1,Monthly
250100,COMISIONES Y HONORARIOS,0,1,5,2,1,Monthly
250105,HONORARIOS,5,1,5,2,1,Monthly
250110,COMISIONES,10,1,5,2,1,Monthly
250195,OTRAS,95,1,5,2,1,Monthly
250200,COSTOS Y GASTOS POR PAGAR,0,2,5,2,1,Monthly
250205,SERVICIOS,5,2,5,2,1,Monthly
250210,GASTOS LEGALES,10,2,5,2,1,Monthly
250215,MANTENIMIENTO Y REPARACIONES,15,2,5,2,1,Monthly
250220,GASTOS DE VIAJE,20,2,5,2,1,Monthly
250225,GASTOS FINANCIEROS,25,2,5,2,1,Monthly
250230,POR OPERACIONES DE CAPTACION Y SERVICIOS FINANCIEROS,30,2,5,2,1,Monthly
250295,OTROS,95,2,5,2,1,Monthly
250300,IMPUESTOS,0,3,5,2,1,Monthly
250305,RENTA Y COMPLEMENTARIOS,5,3,5,2,1,Monthly
250310,INDUSTRIA Y COMERCIO,10,3,5,2,1,Monthly
250315,PREDIAL,15,3,5,2,1,Monthly
250320,TIMBRES,20,3,5,2,1,Monthly
250325,VEHICULOS,25,3,5,2,1,Monthly
250330,CREE,30,3,5,2,1,Monthly
250335,A LAS VENTAS RETENIDO,35,3,5,2,1,Monthly
250340,SOBRE LAS VENTAS POR PAGAR,40,3,5,2,1,Monthly
250345,SOBRETASAS Y OTROS,45,3,5,2,1,Monthly
250400,DIVIDENDOS Y EXCEDENTES,0,4,5,2,1,Monthly
250405,DIVIDENDOS,5,4,5,2,1,Monthly
250410,PARTICIPACIONES,10,4,5,2,1,Monthly
250415,RENDIMIENTOS POR PAGAR,15,4,5,2,1,Monthly
250500,ARRENDAMIENTOS,0,5,5,2,1,Monthly
250600,CONTRIBUCION SOBRE TRANSACCIONES,0,6,5,2,1,Monthly
250605,SOBRE CUENTAS CORRIENTES,5,6,5,2,1,Monthly
250610,SOBRE CUENTAS DE AHORRO,10,6,5,2,1,Monthly
250615,SOBRE ABONOS EN CUENTA,15,6,5,2,1,Monthly
250620,SOBRE EXPEDICION DE CHEQUES DE GERENCIA,20,6,5,2,1,Monthly
250625,SOBRE RECOMPRA DE CARTERA O DE TITULOS,25,6,5,2,1,Monthly
250630,SOBRE PAGOS POR CREDITOS INTERBANCARIOS,30,6,5,2,1,Monthly
250635,AUTORETENCION SOBRE RECURSOS EN CUENTAS DE DEPOSITO EN EL BANCO DE LA REPUBLICA,35,6,5,2,1,Monthly
250640,CONTRIBUCION DESCONTABLE (DB),40,6,5,2,1,Monthly
250645,SOBRE OTRAS TRANSACCIONES,45,6,5,2,1,Monthly
250700,PROMETIENTES COMPRADORES,0,7,5,2,1,Monthly
250705,BIENES INMUEBLES,5,7,5,2,1,Monthly
250710,BIENES MUEBLES,10,7,5,2,1,Monthly
250800,DEPOSITOS RECIBIDOS,0,8,5,2,1,Monthly
250895,OTROS DEPOSITOS,95,8,5,2,1,Monthly
251100,PROVEEDORES Y SERVICIOS POR PAGAR,0,11,5,2,1,Monthly
251105,PROVEEDORES,5,11,5,2,1,Monthly
251110,SERVICIOS,10,11,5,2,1,Monthly
251115,ADECUACION E INSTALACION DE OFICINAS,15,11,5,2,1,Monthly
251195,OTROS,95,11,5,2,1,Monthly
251200,PROVEEDORES DE COMPANIAS VINCULADAS,0,12,5,2,1,Monthly
251300,PROVEEDORES DE CASA MATRIZ,0,13,5,2,1,Monthly
251400,"CONTRIBUCIONES, AFILIACIONES Y TRANSFERENCIAS",0,14,5,2,1,Monthly
251405,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,5,14,5,2,1,Monthly
251406,CAMARA DE COMERCIO,6,14,5,2,1,Monthly
251407,ASOCIACION BANCARIA Y DE ENTIDADES FINANCIERAS DE COLOMBIA,7,14,5,2,1,Monthly
251408,FASECOLDA,8,14,5,2,1,Monthly
251409,ASOCIACION NACIONAL DE INSTITUCIONES FINANCIERAS ANIF,9,14,5,2,1,Monthly
251410,FONDO DE GARANTIAS INSTITUCIONES FINANCIERAS,10,14,5,2,1,Monthly
251411,SERVIBANCA,11,14,5,2,1,Monthly
251413,ASCREDIBANCO,13,14,5,2,1,Monthly
251414,RED MULTICOLOR,14,14,5,2,1,Monthly
251415,REDEBAN,15,14,5,2,1,Monthly
251416,CONFEDERACION DE COOPERATIVAS DE COLOMBIA,16,14,5,2,1,Monthly
251417,CONFEDERACION LATINOAMERICANA DE COOPERATIVAS DE AHORRO Y CREDITO,17,14,5,2,1,Monthly
251418,FONDO NACIONAL DE BOMBEROS,18,14,5,2,1,Monthly
251419,CONTRALORIA GENERAL DE LA REPUBLICA,19,14,5,2,1,Monthly
251422,FEDERACION COLOMBIANA DE COMPANIAS DE LEASING - FEDELEASING,22,14,5,2,1,Monthly
251423,ORGANIZACION DE COOPERATIVAS DE AMERICA,23,14,5,2,1,Monthly
251424,FOSYGA,24,14,5,2,1,Monthly
251425,FONDO DE PREVENCION VIAL NACIONAL,25,14,5,2,1,Monthly
251426,FONDO DE RIESGOS LABORALES,26,14,5,2,1,Monthly
251427,TASA DE SOSTENIBILIDAD DEL RUNT,27,14,5,2,1,Monthly
251428,OTRAS AGREMIACIONES,28,14,5,2,1,Monthly
251495,OTRAS,95,14,5,2,1,Monthly
251900,RETENCIONES Y APORTES LABORALES,0,19,5,2,1,Monthly
251905,RETENCIONES EN LA FUENTE,5,19,5,2,1,Monthly
251910,JUDICIALES,10,19,5,2,1,Monthly
251915,SINDICATOS,15,19,5,2,1,Monthly
251920,COOPERATIVAS,20,19,5,2,1,Monthly
251925,FONDO DE EMPLEADOS,25,19,5,2,1,Monthly
251930,COLPENSIONES,30,19,5,2,1,Monthly
251935,"CAJA COMPENSACION FAMILIAR, ICBF Y SENA",35,19,5,2,1,Monthly
251940,FONDOS DE PENSIONES,40,19,5,2,1,Monthly
251945,RETENCIONES Y APORTES DE NOMINA,45,19,5,2,1,Monthly
251995,OTROS,95,19,5,2,1,Monthly
252400,PROCESO DE TITULARIZACION,0,24,5,2,1,Monthly
252405,ORIGINADOR,5,24,5,2,1,Monthly
252500,ADQUISICION DE BIENES Y SERVICIOS DEL EXTERIOR,0,25,5,2,1,Monthly
252600,CUENTAS CORRIENTES COMERCIALES,0,26,5,2,1,Monthly
252900,"MULTAS Y SANCIONES, LITIGIOS, INDEMNIZACIONES Y DEMANDAS",0,29,5,2,1,Monthly
252905,MULTAS Y SANCIONES SUPERINTENDENCIA FINANCIERA DE COLOMBIA,5,29,5,2,1,Monthly
252910,MULTAS Y SANCIONES OTRAS AUTORIDADES ADMINISTRATIVAS,10,29,5,2,1,Monthly
252915,INDEMNIZACIONES A CLIENTES,15,29,5,2,1,Monthly
252920,LABORALES,20,29,5,2,1,Monthly
252925,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS,25,29,5,2,1,Monthly
252995,OTROS,95,29,5,2,1,Monthly
253000,ACREEDORES OFICIALES,0,30,5,2,1,Monthly
253100,ACREEDORES VARIOS,0,31,5,2,1,Monthly
253200,DEUDAS CON DIRECTORES,0,32,5,2,1,Monthly
253300,DEUDAS CON ACCIONISTAS O SOCIOS,0,33,5,2,1,Monthly
253700,CUENTAS POR PAGAR A ASEGURADORAS,0,37,5,2,1,Monthly
253705,POR PRIMAS RECAUDADAS,5,37,5,2,1,Monthly
253710,POR INTERESES,10,37,5,2,1,Monthly
253900,SEGURO DE DEPOSITOS LIQUIDADO POR PAGAR,0,39,5,2,1,Monthly
254000,FONDO DE GARANTIAS DE INSTITUCIONES FINANCIERAS,0,40,5,2,1,Monthly
254005,RECAUDOS CARTERA DE FOGAFIN,5,40,5,2,1,Monthly
254010,CREDITOS FOGAFIN CAPITAL,10,40,5,2,1,Monthly
254015,CREDITOS FOGAFIN INTERESES,15,40,5,2,1,Monthly
254100,COMPANIAS CEDENTES INTERIOR CUENTA CORRIENTE,0,41,5,2,1,Monthly
254200,COMPANIAS CEDENTES EXTERIOR CUENTA CORRIENTE,0,42,5,2,1,Monthly
254300,COASEGURADORES CUENTA CORRIENTE ACEPTADOS,0,43,5,2,1,Monthly
254400,COASEGURADORES CUENTA CORRIENTE CEDIDOS,0,44,5,2,1,Monthly
254500,OBLIGACIONES A FAVOR DE ASEGURADOS VIDA,0,45,5,2,1,Monthly
254600,DEPOSITOS PARA EXPEDICION DE POLIZAS,0,46,5,2,1,Monthly
254605,SOLICITUD DE POLIZAS,5,46,5,2,1,Monthly
254610,REHABILITACION DE POLIZAS,10,46,5,2,1,Monthly
254615,DEPOSITOS POLIZAS DIRECTAS,15,46,5,2,1,Monthly
254700,DIVIDENDOS POR PAGAR A ASEGURADOS VIDA,0,47,5,2,1,Monthly
254800,REASEGURADORES INTERIOR CUENTA CORRIENTE,0,48,5,2,1,Monthly
254805,PRIMAS CEDIDAS POR PAGAR,5,48,5,2,1,Monthly
254810,OTROS CONCEPTOS,10,48,5,2,1,Monthly
254900,DEPOSITOS RETENIDOS A REASEGURADORES INTERIOR,0,49,5,2,1,Monthly
255100,REASEGURADORES EXTERIOR CUENTA CORRIENTE,0,51,5,2,1,Monthly
255200,SINIESTROS LIQUIDADOS POR PAGAR,0,52,5,2,1,Monthly
255300,SISTEMA GENERAL DE RIESGOS LABORALES,0,53,5,2,1,Monthly
255305,AFILIADOS Y BENEFICIARIOS,5,53,5,2,1,Monthly
255310,ENTIDADES PROMOTORAS DE SALUD,10,53,5,2,1,Monthly
255315,INSTITUCIONES PRESTADORAS DE SERVICIOS DE SALUD,15,53,5,2,1,Monthly
255320,APORTES SISTEMA GENERAL DE PENSIONES Y SALUD,20,53,5,2,1,Monthly
255330,RECAUDOS POR DESAFILIACION AUTOMATICA,30,53,5,2,1,Monthly
255395,OTRAS,95,53,5,2,1,Monthly
255400,OBLIGACIONES A FAVOR DE INTERMEDIARIOS,0,54,5,2,1,Monthly
255405,COMISIONES,5,54,5,2,1,Monthly
255410,OTRAS,10,54,5,2,1,Monthly
255500,OBLIGACIONES DE TITULOS,0,55,5,2,1,Monthly
255505,SORTEADOS,5,55,5,2,1,Monthly
255510,VENCIDOS,10,55,5,2,1,Monthly
255515,RESCINDIDOS,15,55,5,2,1,Monthly
255520,VENCIDOS CON CUOTAS EN MORA NO PRESCRITOS,20,55,5,2,1,Monthly
255535,DEPOSITOS PARA REHABILITACION DE TITULOS,35,55,5,2,1,Monthly
255540,CUOTAS ANTICIPADAS,40,55,5,2,1,Monthly
255600,"CUENTAS POR PAGAR A CASA MATRIZ, SUBSIDIARIAS, RELACIONADAS Y ASOCIADAS,",0,56,5,2,1,Monthly
255605,CASA MATRIZ,5,56,5,2,1,Monthly
255610,SUBSIDIARIAS,10,56,5,2,1,Monthly
255615,RELACIONADAS,15,56,5,2,1,Monthly
255620,ASOCIADAS,20,56,5,2,1,Monthly
255625,OTRAS,25,56,5,2,1,Monthly
255800,PASIVOS POR IMPUESTOS DIFERIDOS,0,58,5,2,1,Monthly
256500,SUBVENCIONES DEL GOBIERNO,0,65,5,2,1,Monthly
256600,TITULOS BEPS-INCENTIVO PERIÒDICO,0,66,5,2,1,Monthly
259000,DIVERSAS,0,90,5,2,1,Monthly
259010,CHEQUES GIRADOS NO COBRADOS,10,90,5,2,1,Monthly
259015,VALORES REINTEGRAR DACION EN PAGO,15,90,5,2,1,Monthly
259020,DONACIONES DE TERCEROS POR PAGAR,20,90,5,2,1,Monthly
259030,VALORES RECIBIDOS POR PRIVATIZACIONES,30,90,5,2,1,Monthly
259040,CUENTAS POR PAGAR EXASOCIADOS,40,90,5,2,1,Monthly
259045,PUBLICIDAD Y PROPAGANDA,45,90,5,2,1,Monthly
259050,SEGUROS,50,90,5,2,1,Monthly
259055,OBLIGACIONES SOCIOS,55,90,5,2,1,Monthly
259065,NACION LEY 546 DE 1999,65,90,5,2,1,Monthly
259070,PRIMAS POR RECAUDAR DE COASEGURO CEDIDO,70,90,5,2,1,Monthly
259075,CAMARA DE COMPENSACION DEL SOAT,75,90,5,2,1,Monthly
259080,CUENTAS POR PAGAR A COMPANIAS VINCULADAS,80,90,5,2,1,Monthly
259085,CUENTAS POR PAGAR A CONTRATISTAS,85,90,5,2,1,Monthly
259090,CUENTAS POR PAGAR EN OPERACIONES CONJUNTAS,90,90,5,2,1,Monthly
259095,OTRAS,95,90,5,2,1,Monthly
259500,OTROS PASIVOS NO FINANCIEROS,0,95,5,2,1,Monthly
259505,PASIVOS INCLUIDOS EN GRUPOS DE ACTIVOS PARA SU DISPOSICION CLASIFICADOS COMO MANTENIDOS PARA LA VENTA,5,95,5,2,1,Monthly
260000,RESERVAS TECNICAS,0,0,6,2,1,Monthly
261000,DE RIESGOS EN CURSO,0,10,6,2,1,Monthly
261005,SEGUROS DE DANOS,5,10,6,2,1,Monthly
261010,SEGUROS DE PERSONAS,10,10,6,2,1,Monthly
261015,SEGURO OBLIGATORIO DE DANOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRANSITO SOAT,15,10,6,2,1,Monthly
261500,RESERVA MATEMATICA,0,15,6,2,1,Monthly
261505,VIDA INDIVIDUAL,5,15,6,2,1,Monthly
261510,RIESGOS LABORALES,10,15,6,2,1,Monthly
261515,SEGUROS DE PENSIONES OBLIGATORIAS,15,15,6,2,1,Monthly
261520,SEGUROS DE PENSIONES VOLUNTARIAS,20,15,6,2,1,Monthly
261525,SEGURO EDUCATIVO,25,15,6,2,1,Monthly
261595,OTRAS,95,15,6,2,1,Monthly
261600,BENEFICIOS ECONOMICOS PERIODICOS (BEPs),0,16,6,2,1,Monthly
262000,RESERVA SEGURO DE VIDA DE AHORRO CON PARTICIPACION,0,20,6,2,1,Monthly
262500,RESERVA DE INSUFICIENCIA DE ACTIVOS,0,25,6,2,1,Monthly
263000,DEPOSITO DE RESERVA A REASEGURADORES DEL EXTERIOR,0,30,6,2,1,Monthly
263005,A CARGO DE REASEGURADORES,5,30,6,2,1,Monthly
263010,A CARGO DE LA COMPANIA,10,30,6,2,1,Monthly
263500,TECNICA DE TITULOS VIGENTES,0,35,6,2,1,Monthly
263505,CON CUOTAS AL DIA,5,35,6,2,1,Monthly
263510,CON CUOTAS EN MORA,10,35,6,2,1,Monthly
263515,DESVIACIONES,15,35,6,2,1,Monthly
263520,CUPONES POR PAGAR,20,35,6,2,1,Monthly
263530,PLANES EN UVR,30,35,6,2,1,Monthly
264000,RESERVA DESVIACION DE SINIESTRALIDAD,0,40,6,2,1,Monthly
264005,SEGURO DE TERREMOTO,5,40,6,2,1,Monthly
264010,SEGURO DE CREDITO A LA EXPORTACION,10,40,6,2,1,Monthly
264015,RIESGOS LABORALES,15,40,6,2,1,Monthly
264500,RESERVA DE RIESGOS CATASTROFICOS,0,45,6,2,1,Monthly
265000,RESERVA PARA SINIESTROS AVISADOS,0,50,6,2,1,Monthly
265005,SEGUROS DE DANOS,5,50,6,2,1,Monthly
265010,SEGUROS DE PERSONAS,10,50,6,2,1,Monthly
265015,SEGUROS PREVISIONALES,15,50,6,2,1,Monthly
265020,RIESGOS LABORALES,20,50,6,2,1,Monthly
265025,SEGURO OBLIGATORIO DE DANOS CORPORALES CAUSADOS A LAS PERSONAS EN ACCIDENTES DE TRANSITO SOAT,25,50,6,2,1,Monthly
265030,PAGOS DE BENEFICIOS EDUCATIVOS,30,50,6,2,1,Monthly
265500,RESERVA PARA SINIESTROS NO AVISADOS,0,55,6,2,1,Monthly
265505,SEGUROS DE DANOS,5,55,6,2,1,Monthly
265510,SEGUROS DE PERSONAS,10,55,6,2,1,Monthly
265515,SEGUROS PREVISIONALES,15,55,6,2,1,Monthly
265520,RIESGOS LABORALES,20,55,6,2,1,Monthly
265525,SEGUROS OBLIGATORIOS,25,55,6,2,1,Monthly
266500,RESERVAS ESPECIALES,0,65,6,2,1,Monthly
266505,REASEGURADORES INTERIOR,5,65,6,2,1,Monthly
266515,RIESGOS LABORALES,15,65,6,2,1,Monthly
268000,RESERVAS SEGURO DE DEPOSITOS,0,80,6,2,1,Monthly
268030,ADMINISTRACION DEL RIESGO DE GARANTIAS ¿FNG- (RESERVA DE SINIESTRALIDAD),30,80,6,2,1,Monthly
270000,OBLIGACIONES LABORALES,0,0,7,2,1,Monthly
270500,NOMINA POR PAGAR,0,5,7,2,1,Monthly
271000,CESANTIAS,0,10,7,2,1,Monthly
271500,INTERESES SOBRE CESANTIAS,0,15,7,2,1,Monthly
272000,VACACIONES,0,20,7,2,1,Monthly
272500,PRIMA LEGAL,0,25,7,2,1,Monthly
273000,PRIMA EXTRALEGAL,0,30,7,2,1,Monthly
273500,BONIFICACIONES,0,35,7,2,1,Monthly
274000,FONDOS DE PENSIONES,0,40,7,2,1,Monthly
274500,PROVISIONES CORRIENTES POR BENEFICIOS A LOS EMPLEADOS,0,45,7,2,1,Monthly
275000,PROVISIONES NO CORRIENTES POR BENEFICIOS A LOS EMPLEADOS,0,50,7,2,1,Monthly
275200,PROVISIONES NO CORRIENTES POR BENEFICIOS POST-EMPLEO A LOS EMPLEADOS,0,52,7,2,1,Monthly
275205,APORTACIONES DEFINIDAS,5,52,7,2,1,Monthly
275210,BENEFICIOS DEFINIDOS,10,52,7,2,1,Monthly
275500,BONOS PENSIONALES,0,55,7,2,1,Monthly
276000,INDEMNIZACIONES LABORALES,0,60,7,2,1,Monthly
276500,CALCULO ACTUARIAL PENSIONES DE JUBILACION,0,65,7,2,1,Monthly
279500,OTROS BENEFICIOS,0,95,7,2,1,Monthly
280000,PROVISIONES,0,0,8,2,1,Monthly
280500,CONTRIBUCIONES Y AFILIACIONES,0,5,8,2,1,Monthly
280505,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,5,5,8,2,1,Monthly
280510,CAMARA DE COMERCIO,10,5,8,2,1,Monthly
280515,ASOCIACION BANCARIA Y DE ENTIDADES FINANCIERAS DE COLOMBIA,15,5,8,2,1,Monthly
280525,ASOCIACION NACIONAL DE INSTITUCIONES FINANCIERAS ANIF,25,5,8,2,1,Monthly
280530,FONDO DE GARANTIAS INSTITUCIONES FINANCIERAS,30,5,8,2,1,Monthly
280535,SERVIBANCA,35,5,8,2,1,Monthly
280545,ASCREDIBANCO,45,5,8,2,1,Monthly
280550,RED MULTICOLOR,50,5,8,2,1,Monthly
280555,REDEBAN,55,5,8,2,1,Monthly
280560,CONFEDERACION DE COOPERATIVAS DE COLOMBIA,60,5,8,2,1,Monthly
280565,CONFEDERACION LATINOAMERICANA DE COOPERATIVAS DE AHORRO Y CREDITO,65,5,8,2,1,Monthly
280570,CONTRALORIA GENERAL DE LA REPUBLICA,70,5,8,2,1,Monthly
